ID,Latitude,Longitude,State,Franchisee
1825,44.8899,-97.1091,South Dakota,Susan L. Graves
1826,45.4598,-98.4882,South Dakota,Darin D. Duvall
1840,44.0877,-103.21,South Dakota,Allan F. Erwin
1842,44.130855,-103.072908,South Dakota,Allan F. Erwin
1845,44.497978,-103.860103,South Dakota,Allan F. Erwin
1846,44.0296,-103.2703,South Dakota,Allan F. Erwin
1847,44.414728,-103.51059,South Dakota,Allan F. Erwin
1851,47.8942,-97.0446,North Dakota,Susan L. Graves
1852,47.932799,-97.360064,North Dakota,Susan L. Graves
1853,46.2638,-96.6045,North Dakota,Susan L. Graves
1854,48.1488,-103.622,North Dakota,Allan F. Erwin
1859,46.856504,-96.799035,North Dakota,Susan L. Graves
1860,46.905187,-96.795525,North Dakota,Susan L. Graves
1861,46.832232,-96.807632,North Dakota,Susan L. Graves
1862,46.861056,-96.883882,North Dakota,Susan L. Graves
1865,46.901513,-98.708235,North Dakota,Frank E. Jensen
1871,46.8284,-100.876,North Dakota,Michael F. Scott
1872,46.8379,-100.793,North Dakota,Michael F. Scott
1873,46.7945,-100.794,North Dakota,Michael F. Scott
1875,46.819034,-96.881357,North Dakota,Susan L. Graves
1876,46.897467,-102.787819,North Dakota,Allan F. Erwin
1882,48.2195,-101.296,North Dakota,Rick A. Huber
1883,46.879038,-102.791988,North Dakota,Allan F. Erwin
1900,46.48547,-93.93489,North Dakota,Allan F. Erwin
1901,44.974102,-93.227126,Minnesota,Susan L. Graves
1903,44.74618,-93.35362,Minnesota,David V. Miller
1904,45.007742,-93.380225,Minnesota,Susan L. Graves
1905,45.21939,-93.323578,Minnesota,David A. Giefer
1907,44.921726,-93.427241,Minnesota,Wayne A. Peterson
1908,45.0081,-93.2371,Minnesota,Susan L. Graves
1909,44.987001,-93.02526,Minnesota,Susan L. Graves
1910,44.95137,-93.011036,Minnesota,Susan L. Graves
1911,44.9153,-93.1016,Minnesota,Susan L. Graves
1912,44.940153,-93.141181,Minnesota,Susan L. Graves
1913,45.160716,-93.265964,Minnesota,Susan L. Graves
1914,44.9674,-93.1521,Minnesota,Susan L. Graves
1915,43.655083,-94.462961,Minnesota,Ryan G. Hawkins
1916,43.630885,-95.593008,Minnesota,Ryan G. Hawkins
1917,45.0835,-93.0098,Minnesota,Joel G. Krueger
1918,44.975,-93.2796,Minnesota,Susan L. Graves
1919,44.9511,-93.4184,Minnesota,Wayne A. Peterson
1920,44.9172,-93.2159,Minnesota,Wayne A. Peterson
1921,44.8276,-93.2884,Minnesota,Susan L. Graves
1922,44.859624,-93.269382,Minnesota,Susan L. Graves
1923,44.8955,-93.3085,Minnesota,Susan L. Graves
1924,44.9482,-93.3503,Minnesota,Susan L. Graves
1926,44.809714,-93.384043,Minnesota,Susan L. Graves
1927,44.8749,-93.3621,Minnesota,Susan L. Graves
1928,44.7983,-93.5252,Minnesota,Jeffrey L. Pierson
1929,44.991845,-93.106076,Minnesota,Susan L. Graves
1930,44.754157,-93.278548,Minnesota,David V. Miller
1931,44.893393,-93.580335,Minnesota,Wayne A. Peterson
1932,46.834837,-96.76561,Minnesota,Susan L. Graves
1933,44.743781,-93.176068,Minnesota,David V. Miller
1934,44.921985,-93.167047,Minnesota,Susan L. Graves
1935,44.8325,-92.9586,Minnesota,Wayne A. Peterson
1936,44.8532,-93.4545,Minnesota,Jeffrey L. Pierson
1937,44.9913,-93.4816,Minnesota,Susan L. Graves
1938,45.2025,-93.3782,Minnesota,Jeanne M. Marti
1939,44.8192,-93.2063,Minnesota,Wayne A. Peterson
1940,44.0484,-91.6686,Minnesota,Luis X. Cerna
1941,44.065862,-92.498613,Minnesota,Paul M. Gritz
1942,44.018855,-92.458685,Minnesota,Paul M. Gritz
1943,44.089228,-93.219116,Minnesota,Joel G. Krueger
1944,45.019094,-93.106029,Minnesota,Susan L. Graves
1945,44.920578,-93.252409,Minnesota,Susan L. Graves
1946,44.942844,-93.104447,Minnesota,Susan L. Graves
1947,44.957893,-93.294998,Minnesota,Susan L. Graves
1948,45.0142,-92.9921,Minnesota,David C. Nordberg
1949,45.058903,-93.31473,Minnesota,Susan L. Graves
1950,44.145,-93.9887,Minnesota,Wayne A. Peterson
1951,44.17467,-93.99624,Minnesota,Wayne A. Peterson
1952,44.3254,-93.9559,Minnesota,Wayne A. Peterson
1953,44.3165,-94.4621,Minnesota,Wayne A. Peterson
1954,45.062149,-93.247668,Minnesota,Susan L. Graves
1955,45.0339,-92.846,Minnesota,Wayne A. Peterson
1956,44.4504,-95.7777,Minnesota,Susan L. Graves
1957,44.294278,-93.279487,Minnesota,David V. Miller
1958,43.641386,-93.368659,Minnesota,Paul M. Gritz
1960,45.558281,-94.158271,Minnesota,Susan L. Graves
1961,45.591681,-94.167738,Minnesota,Susan L. Graves
1962,47.93629,-97.018894,Minnesota,Susan L. Graves
1963,44.077177,-93.507482,Minnesota,Janet L. Radke
1964,46.342173,-94.249709,Minnesota,Corey L. Johnson
1965,45.066621,-93.968227,Minnesota,Skip Emory Herdklotz
1966,45.0258,-93.4489,Minnesota,Susan L. Graves
1967,44.7224,-92.8514,Minnesota,Wayne A. Peterson
1968,44.716955,-93.419345,Minnesota,David V. Miller
1969,45.334255,-93.734376,Minnesota,David V. Miller
1970,44.45609,-93.159468,Minnesota,David V. Miller
1971,45.10652,-93.212774,Minnesota,Joel G. Krueger
1972,46.506058,-94.295597,Minnesota,Corey L. Johnson
1973,44.788454,-93.601598,Minnesota,Susan L. Graves
1974,44.93625,-93.65829,Minnesota,Susan L. Graves
1975,44.8532,-93.0451,Minnesota,Susan L. Graves
1976,44.86281,-93.531192,Minnesota,Wayne A. Peterson
1977,47.025648,-91.672546,Minnesota,Duane L. Jr. Carlson
1979,47.7786,-96.6033,Minnesota,Susan L. Graves
1980,44.733073,-93.128825,Minnesota,David V. Miller
1981,48.11865,-96.190902,Minnesota,Susan L. Graves
1982,46.925516,-95.033919,Minnesota,Duane L. Jr. Carlson
1983,46.284563,-96.07456,Minnesota,Susan L. Graves
1984,47.420005,-92.922946,Minnesota,Duane L. Jr. Carlson
1985,46.789483,-92.098461,Minnesota,Duane L. Jr. Carlson
1986,46.8223,-92.0742,Minnesota,Duane L. Jr. Carlson
1987,46.721622,-92.450732,Minnesota,Duane L. Jr. Carlson
1988,45.053797,-93.366851,Minnesota,Susan L. Graves
1989,45.2807,-92.9848,Minnesota,David C. Nordberg
1990,45.119441,-95.04355,Minnesota,Susan L. Graves
1991,44.8908,-94.3689,Minnesota,Pete J. Wendolek
1992,45.9765,-94.361,Minnesota,Shane A. Cole
1993,44.6908,-93.2829,Minnesota,Wayne A. Peterson
1994,47.219301,-93.527643,Minnesota,Duane L. Jr. Carlson
1995,46.357233,-94.216803,Minnesota,Corey L. Johnson
1997,45.38994,-92.844716,Minnesota,Joel G. Krueger
2000,46.7205,-92.0952,Wisconsin,Troy A. Green
2001,43.938634,-90.824885,Wisconsin,Erik J. Burton
2003,42.556618,-87.825091,Wisconsin,Nathaniel P. Burton
2005,43.796658,-91.21957,Wisconsin,Erik J. Burton
2006,42.71907,-87.84077,Wisconsin,Nathaniel P. Burton
2007,45.342507,-92.649515,Wisconsin,Mark W. Forder
2008,42.9134,-88.0075,Wisconsin,Douglas W. Baretz
2010,45.402458,-91.841596,Wisconsin,Mark W. Forder
2013,43.177896,-89.2397,Wisconsin,Douglas W. Baretz
2014,44.590904,-88.080882,Wisconsin,Susan L. Graves
2015,43.085306,-89.3008,Wisconsin,Douglas W. Baretz
2017,42.7313,-90.4617,Wisconsin,Eric J. Lockhart
2018,43.096944,-88.3493,Wisconsin,Douglas W. Baretz
2020,44.458917,-89.544217,Wisconsin,Douglas W. Baretz
2021,42.70072,-89.00851,Wisconsin,Jason D. Scheel
2022,42.679859,-89.047751,Wisconsin,Jason D. Scheel
2023,41.52587,-88.138828,Illinois,Raymond J. Montez
2024,43.324992,-88.188447,Wisconsin,Douglas W. Baretz
2025,43.082099,-88.23716,Wisconsin,Douglas W. Baretz
2026,45.08842,-87.65135,Wisconsin,Adam K. Lambert
2027,43.0889,-88.127404,Wisconsin,Douglas W. Baretz
2028,43.38305,-87.92905,Wisconsin,Douglas W. Baretz
2029,44.0083,-88.583,Wisconsin,Susan L. Graves
2030,44.0452,-88.5429,Wisconsin,Susan L. Graves
2031,43.85041,-88.8501,Wisconsin,Adam K. Lambert
2032,44.244,-88.4065,Wisconsin,Susan L. Graves
2033,44.2872,-88.4101,Wisconsin,Susan L. Graves
2034,44.18309,-88.46442,Wisconsin,Susan L. Graves
2035,43.7702,-88.4471,Wisconsin,Susan L. Graves
2036,42.693056,-88.54395,Wisconsin,Nathaniel P. Burton
2037,44.260557,-88.325297,Wisconsin,Susan L. Graves
2040,44.506552,-89.568148,Wisconsin,Adam K. Lambert
2041,44.6668,-90.1738,Wisconsin,Adam K. Lambert
2042,44.905922,-89.574476,Wisconsin,Adam K. Lambert
2043,44.9607,-89.638,Wisconsin,Adam K. Lambert
2044,44.3694,-89.817223,Wisconsin,P. Ann Troullier
2046,44.78178,-88.599572,Wisconsin,Adam K. Lambert
2047,43.461987,-88.83384,Wisconsin,Robert A. Lord
2048,43.03867,-87.920989,Wisconsin,Douglas W. Baretz
2050,44.8164,-91.5405,Wisconsin,H. Michel Lanier
2051,44.785105,-91.462801,Wisconsin,H. Michel Lanier
2052,44.876536,-91.929897,Wisconsin,H. Michel Lanier
2053,44.9265,-91.3829,Wisconsin,H. Michel Lanier
2055,44.304237,-90.843873,Wisconsin,Mark W. Forder
2056,44.8588,-92.6256,Wisconsin,Wayne A. Peterson
2057,43.408609,-88.181612,Wisconsin,Robert A. Lord
2058,44.964,-92.7324,Wisconsin,Wayne A. Peterson
2060,44.089141,-87.673184,Wisconsin,Lynn A. Vandevort
2061,44.45319,-87.995514,Wisconsin,Susan L. Graves
2062,44.513867,-87.960658,Wisconsin,Susan L. Graves
2063,44.5376,-88.0544,Wisconsin,Susan L. Graves
2064,44.475282,-88.074139,Wisconsin,Susan L. Graves
2065,43.14349,-87.954489,Wisconsin,Douglas W. Baretz
2066,43.191927,-88.713376,Wisconsin,Jason D. Scheel
2067,43.116357,-88.05516,Wisconsin,Douglas W. Baretz
2068,43.0117,-87.9288,Wisconsin,Douglas W. Baretz
2070,43.756546,-87.72267,Wisconsin,Douglas W. Baretz
2072,43.7462,-87.96172,Wisconsin,Douglas W. Baretz
2074,43.006053,-87.968484,Wisconsin,Douglas W. Baretz
2076,42.909671,-88.124932,Wisconsin,Douglas W. Baretz
2077,43.054733,-87.890954,Wisconsin,Douglas W. Baretz
2078,43.089555,-88.001484,Wisconsin,Douglas W. Baretz
2079,42.975518,-87.988672,Wisconsin,Douglas W. Baretz
2080,43.09645,-89.50113,Wisconsin,Douglas W. Baretz
2081,43.019417,-89.420135,Wisconsin,Douglas W. Baretz
2083,43.308514,-87.96174,Wisconsin,Douglas W. Baretz
2085,42.69672,-87.813455,Wisconsin,Nathaniel P. Burton
2087,43.148483,-88.00584,Wisconsin,Douglas W. Baretz
2088,43.015217,-88.232884,Wisconsin,Douglas W. Baretz
2090,42.497721,-89.026885,Wisconsin,Nathaniel P. Burton
2091,42.767,-87.8023,Wisconsin,Nathaniel P. Burton
2092,43.07555,-87.888059,Wisconsin,Douglas W. Baretz
2093,42.993404,-88.048609,Wisconsin,Douglas W. Baretz
2096,42.852608,-88.324745,Wisconsin,Douglas W. Baretz
2097,43.073688,-89.39295,Wisconsin,Douglas W. Baretz
2099,45.888751,-89.701964,Wisconsin,Danny L. Jr. Cahee
2100,42.93865,-88.85593,Wisconsin,Nathaniel P. Burton
2101,44.935286,-92.377418,Wisconsin,Mark W. Forder
2102,42.705848,-88.243281,Wisconsin,Nathaniel P. Burton
2104,43.1076,-88.4888,Wisconsin,Jason D. Scheel
2105,42.56557,-87.87964,Wisconsin,Nathaniel P. Burton
2106,42.91455,-87.8837,Wisconsin,Douglas W. Baretz
2107,43.886355,-91.219774,Wisconsin,Erik J. Burton
2108,43.04834,-89.502628,Wisconsin,Douglas W. Baretz
2109,43.633064,-88.717229,Wisconsin,Susan L. Graves
2110,43.222042,-88.106234,Wisconsin,Robert A. Lord
2111,44.267417,-88.477355,Wisconsin,Susan L. Graves
2112,43.178822,-87.988001,Wisconsin,Susan L. Graves
2113,43.444836,-88.64806,Wisconsin,Rachel A. Pautz
2114,43.96872,-88.95324,Wisconsin,Adam K. Lambert
2115,43.475425,-89.756819,Wisconsin,Harold J. Nelson
2116,46.590495,-90.886156,Wisconsin,Duane L. Jr. Carlson
2117,43.586,-89.7833,Wisconsin,Harold J. Nelson
2118,44.395945,-88.747135,Wisconsin,Adam K. Lambert
2120,45.532575,-92.021928,Wisconsin,Mark W. Forder
2121,45.633089,-89.402754,Wisconsin,Danny L. Jr. Cahee
2122,45.100867,-92.535367,Wisconsin,Mark W. Forder
2124,42.628546,-88.612182,Wisconsin,Nathaniel P. Burton
2125,41.1612,-82.2194,Ohio,Stephen L. Gfell
2126,39.082249,-84.186815,Ohio,John B. Glass
2127,39.4467,-84.3596,Ohio,Louis C. Metro
2128,39.349706,-84.219109,Ohio,Louis C. Metro
2129,38.96376,-84.077848,Ohio,John B. Glass
2131,39.0908,-84.3864,Ohio,John B. Glass
2132,41.520415,-81.495942,Ohio,Ammar Jali
2133,39.20827,-84.396857,Ohio,John B. Glass
2135,41.283669,-80.844965,Ohio,Harrell W. Jr. Beach
2136,38.795693,-83.537904,Ohio,John B. Glass
2139,39.42575,-84.4537,Ohio,Louis C. Metro
2142,39.031689,-83.919569,Ohio,John B. Glass
2143,41.2874,-81.1021,Ohio,Matthew P. Jordan
2144,39.878023,-83.93688,Ohio,Benjamin J. Thomas
2145,41.505784,-81.617913,Ohio,Muhammad Bilal Qureshi
2150,41.7384,-80.7668,Ohio,Christine L. Jacobs
2152,39.29165,-83.98646,Ohio,Christopher J. Short
2153,39.347783,-84.395294,Ohio,Louis C. Metro
2157,40.8561,-81.458,Ohio,Christopher J. Short
2159,39.018915,-84.577038,Ohio,John B. Glass
2160,39.1113,-82.5347,Ohio,Christopher J. Baker
2162,41.718824,-83.478576,Ohio,Brian L. Edler
2163,41.80109,-81.04801,Ohio,Christopher J. Short
2164,41.4634,-81.0919,Ohio,Muhammad Bilal Qureshi
2166,41.1293,-81.6126,Ohio,Christopher J. Short
2167,39.450011,-82.219585,Ohio,Christopher J. Baker
2168,39.7701,-82.1028,Ohio,Lisa M. Burkett
2169,39.230616,-84.258973,Ohio,Louis C. Metro
2170,41.065126,-81.56934,Ohio,Christopher J. Short
2171,41.4934,-82.043,Ohio,Robert Palmiotto
2172,41.3855,-81.7703,Ohio,Anthony D. Satterwhite
2173,39.6492,-81.8533,Ohio,Christopher J. Baker
2174,40.882416,-81.574525,Ohio,Anthony D. Satterwhite
2175,39.282179,-84.485187,Ohio,John B. Glass
2177,40.4822,-82.5432,Ohio,Adam Douglas Johnson
2178,39.8542,-82.8301,Ohio,Thomas F. Wright
2179,40.279229,-81.000522,Ohio,Morgan T. Lacefield
2182,41.369713,-81.803144,Ohio,Anthony D. Satterwhite
2185,39.748525,-81.516495,Ohio,Christopher J. Baker
2186,39.9879,-81.1778,Ohio,Morgan T. Lacefield
2188,40.5489,-82.8285,Ohio,Anthony D. Satterwhite
2191,39.88231,-86.06751,Indiana,Glenn A. Mueller
2194,39.2307,-84.1581,Ohio,Louis C. Metro
2195,42.606089,-88.424162,Wisconsin,Nathaniel P. Burton
2196,40.155141,-82.682778,Ohio,Brian L. Edler
2197,43.316972,-88.378282,Wisconsin,Robert A. Lord
2201,39.7142,-82.2077,Ohio,Christopher J. Baker
2202,39.5423,-82.4227,Ohio,Christopher J. Baker
2204,39.725504,-82.608998,Ohio,Thomas F. Wright
2205,40.3902,-82.4859,Ohio,Russell D. Mentzer
2206,40.267509,-81.869193,Ohio,Patrick J. Anderson
2207,39.914483,-82.014698,Ohio,Lisa M. Burkett
2208,39.9665,-82.01,Ohio,Lisa M. Burkett
2209,39.9428,-81.9805,Ohio,Lisa M. Burkett
2210,40.024756,-81.591243,Ohio,Lisa M. Burkett
2213,40.0814,-82.4278,Ohio,Brian L. Edler
2214,40.801719,-81.934737,Ohio,Stephen L. Gfell
2215,41.643363,-83.48751,Ohio,Brian L. Edler
2220,41.005179,-81.639994,Ohio,Anthony D. Satterwhite
2221,41.0241,-81.7289,Ohio,Anthony D. Satterwhite
2223,40.3993,-81.3483,Ohio,James Robert Grandison
2224,40.5157,-81.4668,Ohio,Larry D. Russell
2225,41.026206,-80.710526,Ohio,Ammar Jali
2226,41.156054,-80.567641,Ohio,Ammar Jali
2227,40.003944,-82.678066,Ohio,Thomas F. Wright
2229,41.499036,-81.683943,Ohio,Christopher J. Short
2230,40.8637,-82.3212,Ohio,Anthony D. Satterwhite
2231,40.7332,-82.7858,Ohio,Anthony D. Satterwhite
2235,40.768834,-82.552109,Ohio,Anthony D. Satterwhite
2236,40.8813,-82.6568,Ohio,Jon P. Penwell
2238,40.7874,-82.7365,Ohio,Anthony D. Satterwhite
2240,39.4469,-83.8322,Ohio,Christopher J. Short
2241,39.54617,-83.42572,Ohio,Christopher J. Short
2242,39.345599,-82.976458,Ohio,Susan L. Graves
2244,39.599775,-82.93018,Ohio,Susan L. Graves
2245,39.35299,-83.38321,Ohio,Christopher J. Short
2246,38.7367,-82.9942,Ohio,Susan L. Graves
2250,39.3303,-82.1004,Ohio,Christopher J. Baker
2252,39.2782,-81.6044,Ohio,Susan L. Graves
2253,41.317424,-81.441055,Ohio,Sunil Kumar Verma
2255,39.4177,-81.4572,Ohio,Susan L. Graves
2256,41.440561,-81.734835,Ohio,Anthony D. Satterwhite
2257,40.5452,-84.4128,Ohio,Steve DePugh
2258,40.5489,-84.5704,Ohio,Steve DePugh
2259,40.8276,-83.2808,Ohio,Brian L. Edler
2260,41.2444,-82.6113,Ohio,Stephen L. Gfell
2262,41.43263,-82.706133,Ohio,Stephen L. Gfell
2263,41.05558,-82.725744,Ohio,Joshua R. Gerber
2265,41.390763,-82.557857,Ohio,Bruce A. Wilde
2267,40.6474,-83.6078,Ohio,Brian L. Edler
2268,41.421837,-82.360859,Ohio,Robert Palmiotto
2270,40.901798,-80.850846,Ohio,Ammar Jali
2271,40.836032,-81.388996,Ohio,Susan L. Graves
2275,40.374091,-80.656293,Ohio,Susan L. Graves
2276,40.453418,-80.607433,Ohio,Ammar Jali
2277,41.102233,-80.741283,Ohio,Ammar Jali
2278,40.298393,-84.158654,Ohio,Steve DePugh
2279,39.9049,-83.8104,Ohio,Steve DePugh
2280,38.842577,-82.256693,Ohio,Susan L. Graves
2281,39.762549,-81.113315,Ohio,Morgan T. Lacefield
2282,40.07629,-80.91694,Ohio,Morgan T. Lacefield
2283,40.2758,-81.6038,Ohio,Patrick J. Anderson
2284,39.480836,-84.466868,Ohio,Louis C. Metro
2285,40.009,-80.7453,Ohio,Morgan T. Lacefield
2286,39.760185,-84.63684,Ohio,Tony Jay Taylor
2287,41.187784,-80.976063,Ohio,Matthew P. Jordan
2288,39.320279,-84.367057,Ohio,Louis C. Metro
2289,41.637,-81.4088,Ohio,Muhammad Bilal Qureshi
2291,39.7887,-84.1724,Ohio,Christopher Schlater
2292,41.4691,-81.909,Ohio,Brian T. Distin
2294,39.064569,-84.27935,Ohio,John B. Glass
2295,40.561472,-84.179661,Ohio,John B. Glass
2301,40.0067,-83.0095,Ohio,Glen Stroud
2303,40.05686,-83.074298,Ohio,Brian L. Edler
2304,39.991517,-83.006183,Ohio,Glen Stroud
2305,40.0876,-82.9945,Ohio,Glen Stroud
2310,40.1174,-83.0662,Ohio,Brian L. Edler
2313,39.955592,-82.832246,Ohio,Adam Douglas Johnson
2314,39.9513,-83.1526,Ohio,Glen Stroud
2315,39.90627,-82.778735,Ohio,Thomas F. Wright
2316,39.8917,-83.0853,Ohio,Glen Stroud
2319,39.891086,-82.967386,Ohio,Glen Stroud
2325,40.027875,-83.160978,Ohio,Glen Stroud
2326,40.148309,-82.92094,Ohio,Brian L. Edler
2327,39.924343,-83.11948,Ohio,Glen Stroud
2328,40.0928,-82.9254,Ohio,Glen Stroud
2329,41.384599,-81.439409,Ohio,Muhammad Bilal Qureshi
2330,40.2991,-83.0718,Ohio,Glen Stroud
2331,40.5892,-83.1168,Ohio,Glen Stroud
2332,40.2363,-83.3554,Ohio,Brian L. Edler
2334,39.934,-84.0256,Ohio,Benjamin J. Thomas
2335,40.0996,-83.1134,Ohio,Glen Stroud
2336,40.3561,-83.76,Ohio,Steve DePugh
2337,39.306216,-84.278655,Ohio,Louis C. Metro
2340,39.939221,-83.817262,Ohio,Steve DePugh
2341,39.953051,-83.803322,Ohio,Steve DePugh
2342,39.923437,-83.785847,Ohio,Steve DePugh
2343,39.961,-84.1859,Ohio,Steve DePugh
2344,40.729176,-84.060625,Ohio,Michael V. Omlor
2346,40.107,-83.7354,Ohio,Steve DePugh
2347,40.144973,-84.269347,Ohio,Steve DePugh
2348,40.0442,-84.2136,Ohio,Yasar N. Wasouf
2349,40.7578,-84.1276,Ohio,Steve DePugh
2350,39.733,-84.1596,Ohio,Christopher Schlater
2351,39.815579,-84.198243,Ohio,Christopher Schlater
2352,39.8484,-84.1132,Ohio,Christopher Schlater
2353,39.641004,-84.269027,Ohio,Christopher Schlater
2354,39.744,-84.1112,Ohio,Christopher Schlater
2355,39.663146,-84.10801,Ohio,Christopher Schlater
2356,39.683572,-84.221536,Ohio,Christopher Schlater
2357,39.798,-84.2455,Ohio,Tony Jay Taylor
2359,39.8908,-84.198,Ohio,Christopher Schlater
2360,39.805594,-84.030837,Ohio,Christopher Schlater
2361,39.7287,-84.0585,Ohio,Christopher Schlater
2362,39.6845,-83.9433,Ohio,Christopher Schlater
2363,39.7655,-84.1377,Ohio,Christopher Schlater
2364,39.6286,-84.142,Ohio,Christopher Schlater
2365,39.869723,-84.294209,Ohio,Christopher Schlater
2366,39.7794,-84.2056,Ohio,Tony Jay Taylor
2367,39.7485,-84.259,Ohio,Tony Jay Taylor
2368,39.7102,-84.1432,Ohio,Christopher Schlater
2369,39.451,-84.2046,Ohio,Louis C. Metro
2370,39.14158,-84.61875,Ohio,John B. Glass
2371,39.1331,-84.5093,Ohio,John B. Glass
2372,39.216573,-84.585368,Ohio,Gerald L. Jr. Schmidt
2373,39.1894,-84.3622,Ohio,John B. Glass
2375,39.1503,-84.4643,Ohio,John B. Glass
2377,39.1541,-84.4265,Ohio,Jeffrey S. Duvall
2379,39.072577,-84.320101,Ohio,John B. Glass
2380,39.499635,-84.348527,Ohio,Louis C. Metro
2381,39.3517,-84.5471,Ohio,Louis C. Metro
2382,39.4143,-84.582,Ohio,Louis C. Metro
2383,39.376631,-84.549297,Ohio,Louis C. Metro
2384,39.52049,-84.38256,Ohio,Louis C. Metro
2387,40.7304,-84.144,Ohio,Steve DePugh
2389,39.56196,-84.232438,Ohio,Louis C. Metro
2393,37.64259,-91.53573,Missouri,Stephen E. Wampler
2396,39.505518,-84.748796,Ohio,John B. Glass
2397,40.794653,-81.694088,Ohio,Brian D. Burrow
2401,41.14087,-81.356726,Ohio,Susan L. Graves
2402,41.374903,-83.648085,Ohio,Michael V. Omlor
2403,41.5352,-80.867,Ohio,Muhammad Bilal Qureshi
2404,41.0759,-81.4952,Ohio,Christopher J. Short
2406,41.050831,-83.650538,Ohio,Brian L. Edler
2407,41.05316,-83.611566,Ohio,Brian L. Edler
2411,41.471256,-84.550628,Ohio,Brian L. Edler
2414,41.722346,-83.553017,Ohio,Brian L. Edler
2418,40.889116,-84.578725,Ohio,Michael V. Omlor
2420,41.2803,-84.3681,Ohio,Michael V. Omlor
2422,41.424561,-81.613641,Ohio,Muhammad Bilal Qureshi
2430,39.0949,-84.6119,Ohio,John B. Glass
2431,39.2218,-84.4415,Ohio,John B. Glass
2432,38.871846,-83.903468,Ohio,John B. Glass
2434,39.111803,-84.574154,Ohio,John B. Glass
2435,39.255672,-84.7994,Ohio,Richard W. Phelps
2439,41.9437,-80.5561,Ohio,Christopher J. Short
2441,41.042935,-81.437069,Ohio,Anthony D. Satterwhite
2444,41.346971,-82.067654,Ohio,Robert Palmiotto
2446,40.9775,-81.5225,Ohio,Anthony D. Satterwhite
2448,41.413143,-81.528491,Ohio,Muhammad Bilal Qureshi
2450,41.424917,-81.898849,Ohio,Brian T. Distin
2451,41.4457,-81.8548,Ohio,Robert Palmiotto
2453,41.366103,-81.85343,Ohio,Anthony D. Satterwhite
2454,41.306269,-81.835966,Ohio,Anthony D. Satterwhite
2456,41.4643,-81.7612,Ohio,Christopher J. Short
2458,41.485507,-81.792611,Ohio,Brian T. Distin
2462,41.416727,-82.206432,Ohio,Robert Palmiotto
2464,41.673517,-81.340522,Ohio,Muhammad Bilal Qureshi
2467,41.3936,-82.0074,Ohio,Robert Palmiotto
2469,39.3582,-84.3147,Ohio,Louis C. Metro
2474,41.1575,-81.2396,Ohio,Terry Stephens
2476,40.902095,-81.135518,Ohio,Christopher J. Short
2477,41.138379,-80.664895,Ohio,Ammar Jali
2482,41.2467,-81.3455,Ohio,Lance A. Brown
2485,41.854681,-80.786759,Ohio,Christopher J. Short
2486,39.1756,-84.2428,Ohio,Louis C. Metro
2488,41.7161,-81.2423,Ohio,Gerald D. Wilcox
2489,41.806848,-80.946869,Ohio,Christopher J. Short
2497,40.40951,-82.350298,Ohio,Adam Douglas Johnson
